ActivityID,DealID,RepID,ActivityDateKey,ActivityType,DurationMinutes,ProductCategory
647,10067,128,20240118,Email,10,BI Reporting
648,10067,128,20240119,Email,5,BI Reporting
649,10067,128,20240122,Call,35,BI Reporting
650,10067,128,20240131,Call,15,BI Reporting
651,10067,128,20240201,Email,10,BI Reporting
652,10067,128,20240202,Email,12,BI Reporting
653,10067,128,20240205,Call,23,BI Reporting
654,10067,128,20240206,Meeting,73,BI Reporting
655,10068,129,20240118,Email,15,HR Tech
656,10068,129,20240122,Email,14,HR Tech
657,10068,129,20240122,Email,15,HR Tech
658,10068,152,20240123,Demo,66,HR Tech
659,10068,129,20240126,Meeting,48,HR Tech
660,10068,129,20240126,Call,36,HR Tech
661,10068,129,20240129,Email,12,HR Tech
662,10068,129,20240129,Demo,96,HR Tech
663,10068,129,20240129,Meeting,71,HR Tech
664,10068,129,20240130,Demo,116,HR Tech
665,10068,129,20240130,Meeting,35,HR Tech
666,10068,129,20240130,Email,15,HR Tech
667,10068,129,20240131,Call,20,HR Tech
668,10068,129,20240131,Meeting,83,HR Tech
669,10068,129,20240202,Email,14,HR Tech
670,10068,129,20240205,Call,31,HR Tech
671,10068,129,20240206,Meeting,82,HR Tech
672,10068,129,20240208,Email,15,HR Tech
673,10069,131,20240222,Call,41,CRM
674,10069,131,20240223,Demo,103,CRM
675,10069,131,20240226,Email,12,CRM
676,10069,131,20240226,Email,9,CRM
677,10069,131,20240227,Call,23,CRM
678,10069,131,20240227,Email,12,CRM
679,10069,131,20240228,Demo,120,CRM
680,10069,148,20240228,Workshop,120,CRM
681,10069,131,20240229,Meeting,72,CRM
682,10069,148,20240301,Demo,98,CRM
683,10069,131,20240315,Call,38,CRM
684,10069,131,20240318,Call,20,CRM
685,10069,131,20240319,Email,7,CRM
686,10069,131,20240320,Demo,62,CRM
687,10069,131,20240321,Call,42,CRM
688,10070,150,20240124,Call,16,HR Tech
689,10070,150,20240125,Call,15,HR Tech
690,10070,150,20240126,Call,32,HR Tech
691,10070,150,20240129,Email,5,HR Tech
692,10070,150,20240130,Email,10,HR Tech
693,10070,150,20240131,Call,33,HR Tech
694,10070,150,20240201,Call,32,HR Tech
695,10070,150,20240426,Email,5,HR Tech
696,10070,150,20240429,Email,15,HR Tech
697,10070,150,20240430,Call,42,HR Tech
698,10070,150,20240502,Email,6,HR Tech
699,10070,150,20240503,Call,42,HR Tech
700,10070,150,20240506,Email,13,HR Tech
701,10070,150,20240606,Email,13,HR Tech
702,10070,150,20240607,Email,13,HR Tech
703,10070,150,20240610,Call,15,HR Tech
704,10070,150,20240611,Call,15,HR Tech
705,10070,150,20240612,Call,37,HR Tech
706,10070,114,20240613,Workshop,162,HR Tech
707,10071,153,20240125,Meeting,70,Analytics
708,10071,153,20240130,Meeting,40,Analytics
709,10071,153,20240201,Call,40,Analytics
710,10072,115,20240131,Email,11,Analytics
711,10072,115,20240201,Email,14,Analytics
712,10072,115,20240201,Meeting,77,Analytics
713,10072,115,20240205,Call,20,Analytics
714,10072,115,20240207,Meeting,90,Analytics
715,10073,115,20240403,Call,19,BI Reporting
716,10073,115,20240404,Email,14,BI Reporting
717,10073,115,20240405,Call,36,BI Reporting
718,10073,115,20240408,Email,7,BI Reporting
719,10073,115,20240409,Email,14,BI Reporting
720,10073,115,20240409,Email,9,BI Reporting
721,10073,115,20240410,Demo,119,BI Reporting
722,10073,115,20240410,Meeting,39,BI Reporting
723,10073,115,20240411,Workshop,172,BI Reporting
724,10073,148,20240411,Workshop,218,BI Reporting
725,10073,115,20240412,Email,8,BI Reporting
726,10073,115,20240412,Email,9,BI Reporting
727,10073,115,20240415,Meeting,67,BI Reporting
728,10073,143,20240416,Demo,72,BI Reporting
729,10073,115,20240417,Call,32,BI Reporting
730,10074,153,20240207,Email,8,HR Tech
731,10074,153,20240208,Call,45,HR Tech
732,10074,153,20240208,Email,8,HR Tech
733,10074,153,20240216,Email,10,HR Tech
734,10074,153,20240220,Meeting,53,HR Tech
735,10075,113,20240117,Demo,102,BI Reporting
736,10075,113,20240118,Call,39,BI Reporting
737,10075,113,20240119,Email,5,BI Reporting
738,10075,113,20240122,Call,40,BI Reporting
739,10075,113,20240123,Call,43,BI Reporting
740,10075,113,20240126,Demo,112,BI Reporting
741,10075,113,20240129,Email,14,BI Reporting
742,10075,113,20240130,Call,24,BI Reporting
743,10075,113,20240131,Meeting,34,BI Reporting
744,10075,113,20240131,Email,11,BI Reporting
745,10075,113,20240201,Email,12,BI Reporting
746,10075,113,20240201,Demo,100,BI Reporting
747,10075,113,20240202,Call,36,BI Reporting
748,10075,113,20240205,Email,7,BI Reporting
749,10075,113,20240215,Meeting,71,BI Reporting
750,10075,113,20240216,Email,5,BI Reporting
751,10075,113,20240219,Call,20,BI Reporting
752,10075,113,20240220,Email,12,BI Reporting
753,10076,101,20240105,Email,13,Analytics
754,10076,101,20240105,Email,11,Analytics
755,10076,101,20240108,Meeting,52,Analytics
756,10076,101,20240109,Email,13,Analytics
757,10076,101,20240109,Meeting,83,Analytics
758,10076,101,20240110,Email,5,Analytics
759,10076,101,20240110,Email,12,Analytics
760,10076,101,20240110,Demo,61,Analytics
761,10076,101,20240111,Call,41,Analytics
762,10076,101,20240111,Email,5,Analytics
763,10076,101,20240111,Email,13,Analytics
764,10076,101,20240111,Demo,61,Analytics
765,10077,152,20240119,Demo,108,Security
766,10077,122,20240122,Email,10,Security
767,10077,122,20240123,Email,15,Security
768,10077,122,20240124,Meeting,56,Security
769,10077,122,20240125,Meeting,62,Security
770,10077,122,20240126,Email,5,Security
771,10077,122,20240129,Email,13,Security
772,10077,122,20240308,Email,9,Security
773,10077,148,20240311,Demo,106,Security
774,10077,122,20240312,Email,5,Security
775,10078,129,20240111,Email,9,Security
776,10078,129,20240112,Email,7,Security
777,10078,129,20240131,Meeting,48,Security
778,10079,124,20240125,Email,15,Analytics
779,10079,124,20240126,Meeting,58,Analytics
780,10079,124,20240129,Email,7,Analytics
781,10079,124,20240220,Call,24,Analytics
782,10079,124,20240307,Email,9,Analytics
783,10080,153,20240216,Email,9,BI Reporting
784,10080,153,20240219,Meeting,64,BI Reporting
785,10080,153,20240301,Call,30,BI Reporting
786,10080,153,20240304,Meeting,61,BI Reporting
787,10081,110,20240119,Workshop,224,Analytics
788,10081,110,20240122,Call,23,Analytics
789,10081,110,20240123,Email,7,Analytics
790,10081,110,20240124,Email,5,Analytics
791,10081,110,20240125,Call,36,Analytics
792,10081,110,20240126,Email,7,Analytics
793,10081,110,20240206,Call,20,Analytics
794,10081,142,20240207,Demo,109,Analytics
795,10081,110,20240208,Meeting,85,Analytics
796,10081,110,20240209,Email,14,Analytics
797,10081,110,20240212,Meeting,60,Analytics
798,10081,110,20240219,Call,43,Analytics
799,10081,110,20240220,Email,10,Analytics
800,10081,110,20240221,Call,29,Analytics
801,10081,110,20240222,Call,22,Analytics
802,10081,110,20240223,Meeting,43,Analytics
803,10082,113,20240108,Meeting,41,CRM
804,10082,113,20240109,Email,10,CRM
805,10082,113,20240109,Call,26,CRM
806,10082,113,20240109,Call,23,CRM
807,10082,113,20240109,Email,11,CRM
808,10082,113,20240109,Meeting,71,CRM
809,10082,113,20240110,Call,23,CRM
810,10082,113,20240110,Call,25,CRM
811,10082,113,20240110,Call,42,CRM
812,10082,113,20240110,Email,8,CRM
813,10082,113,20240110,Meeting,45,CRM
814,10082,113,20240110,Call,24,CRM
815,10082,113,20240110,Email,12,CRM
816,10082,113,20240110,Email,14,CRM
817,10083,128,20240119,Call,18,CRM
818,10083,128,20240122,Meeting,74,CRM
819,10083,128,20240125,Email,9,CRM
820,10083,128,20240126,Call,26,CRM
821,10083,128,20240208,Email,5,CRM
822,10084,128,20240130,Email,15,CRM
823,10084,128,20240131,Email,8,CRM
824,10084,128,20240201,Call,22,CRM
825,10084,128,20240202,Email,15,CRM
826,10084,128,20240205,Email,7,CRM
827,10084,128,20240214,Email,9,CRM
828,10084,128,20240215,Email,6,CRM
829,10084,128,20240216,Call,34,CRM
830,10084,128,20240219,Email,15,CRM
831,10084,128,20240220,Call,34,CRM
832,10084,128,20240318,Call,29,CRM
833,10084,128,20240319,Demo,116,CRM
834,10084,128,20240319,Call,29,CRM
835,10084,128,20240320,Email,6,CRM
836,10084,128,20240320,Call,17,CRM
837,10084,128,20240321,Email,13,CRM
838,10084,128,20240321,Call,15,CRM
839,10084,128,20240322,Demo,105,CRM
840,10085,151,20240205,Meeting,30,Analytics
841,10085,151,20240206,Email,14,Analytics
842,10085,151,20240212,Email,13,Analytics
843,10085,151,20240213,Email,10,Analytics
844,10085,151,20240222,Call,34,Analytics
845,10086,110,20240208,Meeting,46,Analytics
846,10086,110,20240220,Call,34,Analytics
847,10086,110,20240222,Email,8,Analytics
848,10087,112,20240125,Call,19,Analytics
849,10087,112,20240125,Email,11,Analytics
850,10087,112,20240125,Email,5,Analytics
851,10087,112,20240126,Email,10,Analytics
852,10087,112,20240126,Call,25,Analytics
853,10087,112,20240126,Call,37,Analytics
854,10087,112,20240126,Email,12,Analytics
855,10087,112,20240129,Email,9,Analytics
856,10087,112,20240129,Meeting,33,Analytics
857,10087,152,20240129,Demo,111,Analytics
858,10087,112,20240130,Meeting,64,Analytics
859,10087,112,20240131,Call,39,Analytics
860,10087,112,20240131,Email,9,Analytics
861,10087,112,20240131,Email,10,Analytics
862,10087,112,20240131,Meeting,69,Analytics
863,10088,101,20250707,Email,13,HR Tech
864,10088,101,20250922,Meeting,35,HR Tech
865,10088,101,20251006,Email,8,HR Tech
866,10088,101,20260112,Email,5,HR Tech
867,10089,150,20240131,Email,5,HR Tech
868,10089,152,20240131,Demo,64,HR Tech
869,10089,150,20240131,Email,5,HR Tech
870,10089,150,20240201,Email,11,HR Tech
871,10089,150,20240201,Call,15,HR Tech
872,10089,150,20240202,Email,15,HR Tech
873,10089,150,20240202,Meeting,84,HR Tech
874,10089,150,20240202,Email,12,HR Tech
875,10089,150,20240205,Email,11,HR Tech
876,10089,150,20240206,Email,8,HR Tech
877,10089,150,20240207,Meeting,83,HR Tech
878,10089,150,20240208,Call,24,HR Tech
879,10089,150,20240208,Call,23,HR Tech
880,10089,150,20240209,Call,21,HR Tech
881,10089,150,20240209,Email,8,HR Tech
882,10089,150,20240213,Meeting,47,HR Tech
883,10089,150,20240214,Email,15,HR Tech
884,10089,150,20240215,Email,11,HR Tech
885,10089,150,20240220,Email,5,HR Tech
886,10090,124,20240118,Call,27,Analytics
887,10090,124,20240123,Email,15,Analytics
888,10090,124,20240131,Email,7,Analytics
889,10091,103,20240109,Email,11,HR Tech
890,10091,103,20240110,Email,13,HR Tech
891,10091,103,20240111,Meeting,53,HR Tech
892,10091,152,20240115,Demo,107,HR Tech
893,10091,103,20240116,Email,15,HR Tech
894,10091,103,20240117,Call,24,HR Tech
895,10091,103,20240129,Meeting,64,HR Tech
896,10091,143,20240130,Workshop,126,HR Tech
897,10091,103,20240131,Demo,108,HR Tech
898,10091,103,20240202,Email,7,HR Tech
899,10091,103,20240205,Email,8,HR Tech
900,10091,103,20240206,Email,10,HR Tech
901,10092,110,20251030,Email,14,HR Tech
902,10092,110,20251031,Email,5,HR Tech
903,10092,110,20251103,Meeting,30,HR Tech
904,10092,110,20251103,Email,9,HR Tech
905,10092,148,20251103,Demo,118,HR Tech
906,10092,110,20251105,Email,14,HR Tech
907,10092,110,20251117,Meeting,38,HR Tech
908,10092,152,20251119,Demo,70,HR Tech
909,10092,114,20251229,Workshop,184,HR Tech
910,10092,142,20251231,Workshop,173,HR Tech
911,10093,150,20240105,Meeting,79,CRM
912,10093,150,20240108,Call,19,CRM
913,10093,150,20240108,Call,32,CRM
914,10093,150,20240111,Call,23,CRM
915,10093,150,20240115,Email,8,CRM
916,10094,127,20240209,Call,45,BI Reporting
917,10094,127,20240212,Email,8,BI Reporting
918,10094,127,20240214,Meeting,82,BI Reporting
919,10094,127,20240216,Call,42,BI Reporting
920,10094,127,20240220,Call,41,BI Reporting
921,10095,106,20240709,Meeting,54,Analytics
922,10095,106,20250609,Meeting,30,Analytics
923,10095,106,20251013,Call,33,Analytics
924,10096,155,20240116,Call,35,BI Reporting
925,10096,155,20240117,Meeting,55,BI Reporting
926,10096,155,20240118,Email,10,BI Reporting
927,10096,155,20240119,Call,32,BI Reporting
928,10096,155,20240122,Email,11,BI Reporting
929,10096,155,20240228,Email,14,BI Reporting
930,10096,155,20240229,Call,30,BI Reporting
931,10096,155,20240301,Email,7,BI Reporting
932,10096,155,20240304,Meeting,40,BI Reporting
933,10096,155,20240307,Call,21,BI Reporting
934,10096,155,20240308,Meeting,40,BI Reporting
935,10096,155,20240311,Call,24,BI Reporting
936,10096,155,20240312,Call,20,BI Reporting
937,10097,138,20240125,Email,5,HR Tech
938,10097,138,20240129,Call,41,HR Tech
939,10097,138,20240214,Call,28,HR Tech
940,10098,110,20240115,Meeting,47,BI Reporting
941,10098,110,20240116,Email,5,BI Reporting
942,10098,110,20240117,Email,7,BI Reporting
943,10098,110,20240118,Meeting,70,BI Reporting
944,10098,110,20240119,Meeting,48,BI Reporting
945,10098,110,20240122,Demo,79,BI Reporting
946,10098,142,20240126,Workshop,214,BI Reporting
947,10098,110,20240129,Email,14,BI Reporting
948,10098,110,20240130,Email,7,BI Reporting
949,10098,118,20240131,Demo,61,BI Reporting
950,10098,110,20240201,Call,19,BI Reporting
951,10098,110,20240202,Email,8,BI Reporting
952,10098,110,20240208,Demo,109,BI Reporting
953,10098,110,20240209,Email,5,BI Reporting
954,10098,110,20240212,Call,15,BI Reporting
955,10098,110,20240213,Meeting,31,BI Reporting
956,10098,118,20240214,Demo,88,BI Reporting
957,10098,110,20240215,Meeting,63,BI Reporting
958,10099,125,20240116,Email,8,BI Reporting
959,10099,125,20240116,Meeting,54,BI Reporting
960,10099,125,20240116,Meeting,33,BI Reporting
961,10099,125,20240116,Email,7,BI Reporting
962,10099,118,20240117,Demo,118,BI Reporting
963,10099,125,20240118,Call,18,BI Reporting
964,10099,125,20240118,Workshop,162,BI Reporting
965,10099,152,20240118,Demo,70,BI Reporting
966,10099,143,20240119,Demo,107,BI Reporting
967,10099,125,20240122,Call,44,BI Reporting
968,10099,125,20240123,Demo,72,BI Reporting
969,10099,125,20240123,Email,11,BI Reporting
970,10099,125,20240124,Email,7,BI Reporting
971,10099,125,20240124,Email,14,BI Reporting
972,10099,125,20240124,Call,19,BI Reporting
973,10099,125,20240124,Email,9,BI Reporting
974,10099,125,20240125,Call,25,BI Reporting
975,10099,125,20240125,Call,40,BI Reporting
976,10099,125,20240126,Call,34,BI Reporting
977,10099,125,20240129,Demo,96,BI Reporting
978,10100,155,20240213,Meeting,47,CRM
979,10100,155,20240214,Email,11,CRM
980,10100,155,20240306,Email,7,CRM
981,10100,155,20240307,Workshop,141,CRM
982,10100,155,20240314,Email,7,CRM
983,10101,121,20240125,Email,7,HR Tech
984,10101,121,20240131,Meeting,43,HR Tech
985,10101,121,20240201,Email,10,HR Tech
986,10102,155,20240130,Call,18,CRM
987,10102,155,20240131,Meeting,47,CRM
988,10102,155,20240131,Meeting,49,CRM
989,10102,155,20240201,Email,6,CRM
990,10102,155,20240202,Call,20,CRM
991,10103,119,20240117,Meeting,31,Security
992,10103,119,20240118,Email,13,Security
993,10103,119,20240205,Email,15,Security
994,10103,119,20240207,Call,41,Security
995,10104,122,20240123,Email,5,Security
996,10104,122,20240124,Demo,107,Security
997,10104,122,20240125,Meeting,47,Security
998,10104,143,20240125,Demo,83,Security
999,10104,122,20240125,Email,14,Security
1000,10104,122,20240126,Meeting,52,Security
1001,10104,122,20240126,Call,16,Security
1002,10104,122,20240129,Call,31,Security
1003,10104,122,20240131,Call,37,Security
1004,10104,122,20240131,Meeting,41,Security
1005,10104,122,20240201,Email,10,Security
1006,10104,122,20240201,Demo,90,Security
1007,10104,118,20240205,Demo,107,Security
1008,10104,122,20240206,Email,15,Security
1009,10104,122,20240206,Email,8,Security
1010,10105,135,20240115,Call,16,HR Tech
1011,10105,135,20240116,Demo,109,HR Tech
1012,10105,135,20240117,Email,11,HR Tech
1013,10105,135,20240118,Call,33,HR Tech
1014,10105,118,20240119,Demo,89,HR Tech
1015,10105,135,20240122,Call,42,HR Tech
1016,10105,135,20240123,Email,15,HR Tech
1017,10105,135,20240124,Meeting,30,HR Tech
1018,10105,135,20240125,Email,7,HR Tech
1019,10105,135,20240411,Meeting,51,HR Tech
1020,10105,135,20240412,Meeting,82,HR Tech
1021,10105,135,20240415,Email,7,HR Tech
1022,10105,135,20240416,Call,36,HR Tech
1023,10105,135,20240417,Email,15,HR Tech
1024,10105,135,20240418,Email,10,HR Tech
1025,10105,135,20240419,Email,15,HR Tech
1026,10105,135,20240422,Call,36,HR Tech
1027,10105,135,20240423,Demo,117,HR Tech
1028,10106,101,20240123,Demo,120,Security
1029,10106,142,20240124,Demo,96,Security
1030,10106,101,20240125,Email,11,Security
1031,10106,101,20240126,Call,24,Security
1032,10106,101,20240129,Call,30,Security
1033,10106,118,20240129,Workshop,174,Security
1034,10106,101,20240130,Email,9,Security
1035,10106,101,20240130,Call,20,Security
1036,10106,101,20240131,Call,41,Security
1037,10106,142,20240131,Demo,108,Security
1038,10106,101,20240201,Call,21,Security
1039,10106,101,20240202,Meeting,75,Security
1040,10106,143,20240205,Demo,80,Security
1041,10107,153,20240103,Meeting,83,CRM
1042,10107,153,20240103,Demo,94,CRM
1043,10107,153,20240103,Call,22,CRM
1044,10107,153,20240104,Email,15,CRM
1045,10107,153,20240104,Demo,99,CRM
1046,10107,153,20240105,Meeting,88,CRM
1047,10107,153,20240105,Email,10,CRM
1048,10107,153,20240108,Email,8,CRM
1049,10107,153,20240108,Call,38,CRM
1050,10107,153,20240108,Email,6,CRM
1051,10108,151,20240213,Email,5,Analytics
1052,10108,151,20240214,Demo,106,Analytics
1053,10108,151,20240215,Call,16,Analytics
1054,10108,151,20240216,Call,18,Analytics
1055,10108,151,20240219,Email,7,Analytics
1056,10108,151,20240220,Call,24,Analytics
1057,10108,151,20240221,Email,9,Analytics
1058,10108,151,20240222,Call,31,Analytics
1059,10108,151,20240223,Call,39,Analytics
1060,10108,151,20240226,Call,15,Analytics
1061,10108,151,20240320,Email,10,Analytics
1062,10108,151,20240321,Call,27,Analytics
1063,10108,151,20240322,Call,34,Analytics
1064,10108,151,20240325,Demo,120,Analytics
1065,10108,151,20240326,Email,7,Analytics
1066,10108,152,20240327,Workshop,185,Analytics
1067,10108,151,20240328,Meeting,60,Analytics
1068,10108,151,20240402,Call,24,Analytics
1069,10108,151,20240403,Email,14,Analytics
1070,10109,101,20240108,Email,12,BI Reporting
1071,10109,101,20240109,Email,7,BI Reporting
1072,10109,101,20240110,Email,8,BI Reporting
1073,10109,101,20240118,Meeting,74,BI Reporting
1074,10109,101,20240119,Call,17,BI Reporting
1075,10110,107,20240110,Email,9,HR Tech
1076,10110,107,20240111,Call,17,HR Tech
1077,10110,107,20240111,Email,7,HR Tech
1078,10110,107,20240112,Meeting,34,HR Tech
1079,10110,107,20240116,Email,5,HR Tech
1080,10111,103,20240111,Email,6,BI Reporting
1081,10111,103,20240111,Email,6,BI Reporting
1082,10111,103,20240111,Call,17,BI Reporting
1083,10111,103,20240111,Email,11,BI Reporting
1084,10111,103,20240111,Email,7,BI Reporting
1085,10111,103,20240111,Call,42,BI Reporting
1086,10111,103,20240111,Call,38,BI Reporting
1087,10111,103,20240111,Email,12,BI Reporting
1088,10111,103,20240111,Meeting,84,BI Reporting
1089,10111,118,20240111,Demo,108,BI Reporting
1090,10111,103,20240111,Call,26,BI Reporting
1091,10111,103,20240111,Meeting,69,BI Reporting
1092,10111,103,20240112,Email,8,BI Reporting
1093,10111,103,20240112,Meeting,46,BI Reporting
1094,10111,103,20240112,Call,18,BI Reporting
